engine_id,cycle,setting1,setting2,sensor_2,sensor_3,sensor_4,sensor_7,RUL,failure_imminent
2,187,0.0019,0.0002,642.69,1588.88,1407.54,553.32,100,0
2,188,0.0024,0.0002,642.64,1582.97,1402.72,554.26,99,0
2,189,0.0003,0.0002,642.81,1583.54,1403.09,554.03,98,0
2,190,0.0013,0.0004,642.48,1592.5,1405.73,554.4,97,0
2,191,-0.0009,0.0004,642.23,1584.59,1407.64,553.42,96,0
2,192,0.0003,0.0002,642.18,1589.95,1404.07,553.09,95,0
2,193,-0.0021,-0.0003,642.13,1588.28,1399.59,553.54,94,0
2,194,-0.0003,-0.0003,643.1,1592.38,1404.64,553.86,93,0
2,195,-0.0026,0.0004,643.24,1591.55,1410.18,553.22,92,0
2,196,0.0003,0.0004,642.64,1591.39,1408.59,554.31,91,0
2,197,0.0018,0.0005,642.55,1588.64,1403.29,554.07,90,0
2,198,-0.0051,0.0003,643.21,1596.17,1402.91,553.94,89,0
2,199,0.0026,0.0001,642.44,1587.17,1409.39,554.06,88,0
2,200,-0.0017,0.0,642.74,1589.73,1406.28,553.13,87,0
2,201,0.0021,0.0002,642.31,1595.57,1400.92,554.25,86,0
2,202,-0.0001,0.0003,642.56,1589.47,1408.72,554.14,85,0
2,203,0.0048,0.0001,641.95,1593.02,1410.33,553.2,84,0
2,204,0.0012,0.0003,642.46,1591.84,1404.01,553.94,83,0
2,205,-0.0021,0.0003,642.65,1586.59,1409.11,552.83,82,0
2,206,-0.0004,-0.0003,642.51,1588.18,1411.14,553.86,81,0
2,207,-0.0003,-0.0004,642.73,1591.04,1402.94,553.06,80,0
2,208,0.0004,0.0004,642.6,1590.29,1407.93,553.09,79,0
2,209,0.004,0.0002,642.27,1590.92,1409.2,553.66,78,0
2,210,-0.005,0.0001,642.88,1583.56,1396.99,553.5,77,0
2,211,-0.0017,-0.0002,642.8,1584.65,1409.23,552.47,76,0
2,212,0.0005,-0.0004,642.54,1586.71,1406.43,553.32,75,0
2,213,-0.0039,-0.0,642.39,1594.64,1407.38,554.04,74,0
2,214,0.0017,-0.0002,642.39,1588.17,1402.21,553.86,73,0
2,215,-0.0004,0.0005,642.97,1591.44,1411.63,553.75,72,0
2,216,-0.0021,0.0005,642.46,1583.46,1408.68,553.01,71,0
2,217,0.0023,0.0005,643.3,1585.11,1407.97,553.22,70,0
2,218,0.0033,-0.0002,642.91,1592.69,1412.7,553.09,69,0
2,219,0.0029,0.0001,642.88,1592.52,1412.91,553.28,68,0
2,220,-0.0036,-0.0002,642.87,1600.76,1406.68,552.92,67,0
2,221,0.0032,-0.0001,643.09,1586.57,1408.21,553.77,66,0
2,222,0.001,0.0001,643.16,1590.78,1411.66,553.56,65,0
2,223,-0.0002,0.0003,643.06,1596.47,1406.28,553.91,64,0
2,224,-0.001,0.0001,642.86,1592.47,1414.63,553.17,63,0
2,225,0.0014,-0.0,642.68,1590.59,1409.87,553.96,62,0
2,226,-0.0018,0.0002,643.23,1601.02,1408.9,553.45,61,0
2,227,0.0014,0.0004,642.8,1587.46,1410.4,553.73,60,0
2,228,-0.0017,0.0001,642.67,1592.83,1406.88,553.35,59,0
2,229,0.0008,-0.0001,642.32,1593.83,1407.69,553.0,58,0
2,230,-0.0002,0.0004,642.68,1593.67,1412.71,553.43,57,0
2,231,-0.0004,-0.0001,642.99,1593.78,1404.68,552.61,56,0
2,232,0.0027,0.0004,642.98,1590.33,1411.66,553.53,55,0
2,233,-0.0023,-0.0004,642.96,1599.65,1413.34,553.49,54,0
2,234,-0.0022,-0.0002,643.49,1588.68,1412.07,553.31,53,0
2,235,0.0019,0.0002,642.63,1594.54,1406.42,552.42,52,0
2,236,-0.0044,0.0003,643.01,1598.16,1410.66,553.52,51,0
2,237,0.0027,0.0004,643.14,1593.05,1419.76,552.78,50,0
2,238,-0.0018,-0.0,643.13,1599.64,1413.73,552.98,49,0
2,239,0.0026,-0.0003,642.73,1598.37,1417.49,553.05,48,0
2,240,-0.0017,-0.0002,642.61,1599.71,1406.54,553.18,47,0
2,241,-0.0026,0.0001,643.14,1598.65,1418.33,552.36,46,0
2,242,-0.0008,0.0004,643.77,1593.7,1408.71,553.07,45,0
2,243,0.0042,-0.0002,643.04,1593.98,1411.41,552.71,44,0
2,244,-0.0013,0.0005,642.88,1595.99,1413.04,552.68,43,0
2,245,-0.0016,0.0005,642.7,1590.93,1418.05,552.75,42,0
2,246,0.0001,0.0003,642.85,1589.74,1420.2,552.57,41,0
2,247,-0.0013,-0.0002,642.88,1601.2,1413.56,552.46,40,0
2,248,0.0048,0.0001,643.06,1599.41,1417.22,552.52,39,0
2,249,0.0013,-0.0004,643.79,1599.77,1419.19,551.56,38,0
2,250,-0.0029,0.0004,643.15,1598.28,1415.35,553.0,37,0
2,251,-0.0017,-0.0003,642.47,1598.68,1418.61,552.01,36,0
2,252,-0.004,0.0004,642.83,1596.89,1422.69,552.51,35,0
2,253,0.0009,-0.0002,643.01,1596.43,1416.12,553.07,34,0
2,254,-0.0009,0.0005,643.31,1593.88,1423.55,551.99,33,0
2,255,0.0012,0.0006,643.48,1598.25,1412.73,553.26,32,0
2,256,-0.0044,0.0004,642.92,1598.83,1421.46,552.68,31,0
2,257,0.0,-0.0002,643.06,1593.17,1426.94,552.19,30,1
2,258,0.0007,-0.0,642.93,1599.77,1421.07,552.71,29,1
2,259,0.0006,-0.0003,642.78,1597.65,1416.63,552.58,28,1
2,260,0.0027,0.0001,642.94,1593.51,1419.41,552.02,27,1
2,261,-0.0009,0.0003,643.69,1594.0,1419.92,552.31,26,1
2,262,0.0068,-0.0002,643.05,1588.3,1418.2,553.01,25,1
2,263,-0.0023,0.0001,643.16,1592.32,1422.82,552.81,24,1
2,264,-0.0017,0.0005,643.47,1610.1,1424.48,552.17,23,1
2,265,-0.0035,0.0004,643.03,1593.48,1420.27,552.45,22,1
2,266,0.002,-0.0001,643.14,1591.54,1422.54,551.84,21,1
2,267,-0.0,0.0003,642.96,1602.23,1422.12,552.61,20,1
2,268,0.0006,-0.0,643.1,1602.53,1419.61,552.1,19,1
2,269,-0.0002,-0.0002,643.11,1594.52,1419.23,551.28,18,1
2,270,0.0005,-0.0002,643.12,1604.32,1424.27,551.75,17,1
2,271,0.0001,0.0002,643.87,1607.43,1425.06,551.73,16,1
2,272,-0.0004,0.0001,643.27,1600.02,1426.7,552.44,15,1
2,273,-0.0036,-0.0003,643.71,1598.88,1418.55,552.47,14,1
2,274,-0.0,0.0004,643.18,1598.98,1427.83,551.25,13,1
2,275,0.001,0.0001,643.67,1595.3,1421.8,551.86,12,1
2,276,-0.0018,0.0004,643.82,1605.46,1429.66,551.43,11,1
2,277,0.0017,-0.0004,643.91,1601.47,1424.78,552.45,10,1
2,278,-0.0,-0.0003,643.44,1597.61,1423.67,551.49,9,1
2,279,0.0006,0.0005,643.64,1594.8,1426.95,551.16,8,1
2,280,-0.0061,-0.0,643.63,1594.21,1422.89,551.84,7,1
2,281,-0.0009,-0.0003,643.6,1598.25,1424.36,551.44,6,1
2,282,0.0012,-0.0,643.94,1598.56,1426.87,552.29,5,1
2,283,0.0046,0.0002,643.78,1602.03,1429.67,551.46,4,1
2,284,-0.0006,0.0001,643.91,1601.35,1430.04,551.96,3,1
2,285,-0.0007,0.0004,643.67,1596.84,1431.17,550.85,2,1
2,286,-0.001,-0.0003,643.44,1603.63,1429.57,551.61,1,1
2,287,-0.0005,0.0006,643.85,1608.5,1430.84,551.66,0,1
3,1,0.0008,0.0005,642.04,1584.2,1398.13,553.96,178,0
3,2,-0.001,0.0,642.66,1587.04,1398.62,554.76,177,0
3,3,0.0013,-0.0002,642.07,1580.75,1401.1,554.51,176,0
3,4,0.0008,-0.0002,642.5,1580.12,1395.76,554.48,175,0
3,5,0.002,0.0004,641.97,1581.48,1394.05,554.14,174,0
3,6,-0.001,-0.0003,642.65,1581.26,1397.98,554.86,173,0
3,7,-0.0018,-0.0003,642.62,1583.68,1405.76,554.29,172,0
3,8,0.0017,-0.0005,642.23,1581.6,1401.86,554.11,171,0
3,9,0.0,0.0003,642.6,1581.04,1398.3,554.61,170,0
3,10,-0.0009,0.0003,642.72,1582.2,1400.07,554.28,169,0
3,11,-0.0009,0.0002,641.94,1591.43,1400.59,554.88,168,0
3,12,-0.0029,0.0003,642.61,1583.92,1404.93,553.45,167,0
3,13,0.0002,0.0003,642.63,1583.25,1403.52,555.25,166,0
3,14,0.0,0.0004,642.16,1591.03,1396.35,554.31,165,0
3,15,-0.0015,0.0001,641.83,1585.29,1398.77,554.36,164,0
3,16,-0.0064,-0.0002,642.65,1589.05,1392.15,554.17,163,0
3,17,-0.0018,-0.0001,642.78,1588.94,1395.76,553.74,162,0
3,18,-0.0013,-0.0005,642.26,1584.36,1402.3,554.52,161,0
3,19,0.0029,-0.0004,642.05,1580.67,1402.82,553.99,160,0
3,20,-0.002,-0.0002,642.25,1580.73,1394.57,554.54,159,0
3,21,-0.0006,0.0004,642.18,1586.78,1398.83,554.32,158,0
3,22,-0.0052,-0.0001,642.34,1589.55,1405.28,554.71,157,0
3,23,-0.0004,-0.0002,642.07,1585.2,1395.59,554.04,156,0
3,24,-0.0038,-0.0002,642.24,1585.08,1395.73,554.65,155,0
3,25,-0.0005,-0.0004,642.24,1579.4,1390.93,554.21,154,0
3,26,-0.0023,-0.0005,641.61,1586.92,1401.63,553.9,153,0
3,27,0.001,0.0002,642.36,1581.83,1400.85,554.67,152,0
3,28,0.0001,-0.0,641.48,1590.59,1400.68,553.51,151,0
3,29,0.0038,0.0004,642.01,1584.71,1396.05,554.94,150,0
3,30,0.0012,0.0004,642.21,1584.95,1398.1,554.05,149,0
3,31,0.0039,0.0001,642.33,1588.68,1393.95,553.06,148,0
3,32,0.0018,0.0002,642.55,1583.7,1400.58,554.32,147,0
3,33,0.0004,0.0002,641.82,1583.55,1403.93,554.27,146,0
3,34,-0.0014,0.0005,642.83,1584.17,1397.47,554.42,145,0
3,35,-0.0013,0.0001,642.08,1584.57,1396.92,554.1,144,0
3,36,-0.0018,0.0001,642.06,1580.96,1399.12,554.11,143,0
3,37,0.0058,0.0001,641.68,1582.96,1396.65,555.28,142,0
3,38,0.0006,0.0001,641.72,1577.99,1401.83,554.11,141,0
3,39,0.0011,0.0004,641.94,1580.42,1400.8,554.18,140,0
3,40,-0.0038,0.0001,641.97,1579.38,1403.24,553.75,139,0
3,41,0.0009,-0.0002,642.79,1586.38,1394.92,554.68,138,0
3,42,0.0027,-0.0003,642.61,1586.25,1404.49,554.31,137,0
3,43,0.0044,-0.0003,642.58,1587.9,1401.51,554.18,136,0
3,44,-0.0022,-0.0005,642.21,1586.83,1395.48,554.45,135,0
3,45,-0.0025,-0.0005,642.15,1582.99,1398.33,554.43,134,0
3,46,0.0015,0.0004,642.42,1590.25,1401.55,554.0,133,0
3,47,-0.0013,-0.0004,642.26,1587.55,1395.3,554.82,132,0
3,48,0.0002,0.0001,642.01,1587.21,1392.94,554.41,131,0
3,49,-0.0002,-0.0,642.16,1583.53,1396.11,554.28,130,0
3,50,0.0012,-0.0004,642.51,1586.16,1402.64,553.87,129,0
3,51,0.0022,0.0001,642.39,1592.16,1401.05,554.15,128,0
3,52,0.0042,-0.0,642.29,1582.66,1404.99,554.39,127,0
3,53,0.0032,0.0002,642.02,1588.04,1399.78,554.54,126,0
3,54,0.0003,0.0002,642.03,1585.66,1407.04,554.28,125,0
3,55,-0.0001,0.0002,642.41,1594.2,1399.08,554.34,124,0
3,56,-0.0001,-0.0002,642.73,1586.08,1403.97,554.47,123,0
3,57,0.0004,-0.0005,642.56,1581.97,1398.55,553.99,122,0
3,58,0.004,-0.0005,642.52,1581.31,1403.99,553.58,121,0
3,59,0.0011,0.0002,642.31,1587.46,1397.56,553.88,120,0
3,60,0.0011,0.0003,641.8,1586.82,1405.66,553.34,119,0
3,61,-0.0006,0.0002,642.5,1585.5,1392.35,554.01,118,0
3,62,0.0009,0.0002,642.18,1591.5,1403.57,553.67,117,0
3,63,0.0018,0.0004,642.1,1583.42,1398.98,554.61,116,0
3,64,0.0004,0.0001,642.53,1590.04,1404.68,553.9,115,0
3,65,-0.0024,-0.0003,641.69,1586.21,1400.69,554.63,114,0
3,66,-0.0003,0.0,642.25,1577.22,1397.9,553.79,113,0
3,67,-0.004,-0.0005,642.0,1584.55,1403.87,553.84,112,0
3,68,0.0034,-0.0002,642.94,1587.27,1400.37,554.43,111,0
3,69,0.0051,-0.0001,642.05,1581.93,1404.2,555.14,110,0
3,70,-0.0011,0.0004,642.54,1587.02,1397.09,553.8,109,0
3,71,0.0002,0.0001,642.9,1579.41,1401.19,554.59,108,0
3,72,-0.0014,-0.0002,642.25,1590.21,1389.86,554.25,107,0
3,73,0.0009,0.0002,642.42,1585.01,1400.06,554.31,106,0
3,74,0.0023,-0.0001,642.75,1589.64,1405.76,554.4,105,0
3,75,-0.0007,-0.0002,642.25,1592.23,1406.98,553.73,104,0
3,76,-0.0032,-0.0001,642.52,1589.35,1405.34,553.91,103,0
3,77,-0.0001,0.0001,642.98,1584.13,1405.99,554.08,102,0
3,78,-0.0003,-0.0005,642.43,1579.52,1400.53,553.62,101,0
3,79,0.0006,0.0004,642.31,1582.4,1403.49,553.6,100,0
3,80,-0.0003,-0.0003,641.74,1580.95,1405.37,553.21,99,0
3,81,-0.0007,0.0002,642.55,1581.73,1402.65,553.88,98,0
3,82,-0.003,-0.0003,642.24,1583.69,1400.4,553.7,97,0
3,83,-0.0007,-0.0004,642.27,1591.3,1398.73,553.79,96,0
3,84,-0.0031,0.0004,642.18,1593.32,1400.62,554.01,95,0
3,85,0.0043,-0.0001,641.95,1587.14,1414.11,554.09,94,0
3,86,-0.0018,0.0003,642.69,1586.09,1401.01,553.83,93,0
3,87,-0.0005,0.0,642.32,1588.25,1402.17,554.11,92,0
3,88,0.0031,-0.0,642.27,1585.9,1400.09,553.59,91,0
3,89,0.0006,0.0004,642.33,1582.29,1404.14,555.01,90,0
3,90,-0.0008,-0.0002,642.36,1597.84,1406.26,554.58,89,0
3,91,0.0051,-0.0004,641.99,1582.81,1399.5,553.72,88,0
3,92,0.0022,-0.0004,642.29,1590.07,1400.27,553.5,87,0
3,93,0.0002,-0.0001,642.1,1593.66,1409.21,553.83,86,0
3,94,0.0023,0.0005,642.58,1588.9,1401.08,554.76,85,0
3,95,-0.0006,-0.0001,642.37,1585.69,1406.13,554.41,84,0
3,96,-0.0003,0.0001,642.89,1582.86,1400.62,554.08,83,0
3,97,0.0008,-0.0005,642.94,1587.51,1408.05,554.13,82,0
3,98,0.0006,-0.0004,642.4,1586.19,1403.62,553.85,81,0
3,99,0.0005,-0.0001,642.67,1589.42,1398.72,553.82,80,0
3,100,0.0008,-0.0004,642.29,1579.98,1404.16,554.94,79,0
3,101,0.0002,-0.0003,642.24,1587.77,1405.55,554.34,78,0
3,102,0.0003,0.0,642.63,1579.35,1408.84,553.87,77,0
3,103,0.0003,-0.0003,642.28,1585.62,1395.4,553.38,76,0
3,104,0.0051,0.0,642.46,1586.74,1403.37,554.63,75,0
3,105,-0.0022,0.0004,641.85,1591.89,1397.73,553.69,74,0
3,106,-0.0014,-0.0001,642.51,1586.44,1405.62,554.31,73,0
3,107,0.0004,0.0003,642.36,1586.96,1410.67,553.57,72,0
3,108,-0.0005,-0.0002,642.98,1583.29,1405.94,553.52,71,0
3,109,-0.0006,-0.0003,642.48,1588.21,1402.77,554.91,70,0
3,110,-0.0008,0.0001,642.92,1592.41,1403.14,554.15,69,0
3,111,0.001,-0.0005,642.25,1583.83,1401.73,553.74,68,0
3,112,-0.0007,0.0002,642.65,1584.14,1400.61,553.64,67,0
3,113,0.0029,-0.0,642.5,1590.74,1408.52,554.0,66,0
3,114,0.0019,-0.0005,642.46,1588.4,1407.81,554.04,65,0
3,115,-0.001,0.0001,642.22,1588.97,1400.56,553.54,64,0
3,116,0.0008,0.0002,642.62,1591.56,1407.84,553.54,63,0
3,117,0.0012,0.0001,642.76,1587.74,1402.28,553.84,62,0
3,118,0.0004,0.0,642.26,1590.05,1408.53,553.52,61,0
3,119,0.0022,-0.0002,642.0,1588.1,1398.22,553.47,60,0
3,120,-0.0012,0.0005,642.6,1585.58,1408.79,553.63,59,0
3,121,-0.0036,-0.0003,642.27,1585.86,1413.79,553.75,58,0
3,122,0.0011,-0.0002,642.72,1586.83,1406.06,553.77,57,0
3,123,-0.0009,0.0001,642.49,1594.72,1408.04,554.28,56,0
3,124,-0.0048,-0.0003,642.0,1588.41,1405.29,553.12,55,0
3,125,-0.0007,0.0002,642.82,1580.5,1405.04,553.25,54,0
3,126,0.0013,0.0004,642.76,1583.13,1409.96,554.41,53,0
3,127,0.0029,0.0001,642.67,1593.61,1395.95,554.01,52,0
3,128,-0.0008,-0.0003,642.22,1592.24,1409.32,553.67,51,0
3,129,0.0003,0.0005,643.1,1597.5,1405.91,553.56,50,0
3,130,-0.0006,0.0,642.57,1584.08,1410.11,553.51,49,0
3,131,-0.0042,0.0002,642.5,1589.91,1406.13,553.7,48,0
3,132,-0.0013,-0.0001,642.35,1592.88,1408.51,553.0,47,0
3,133,-0.001,-0.0003,642.62,1589.14,1409.48,553.52,46,0
3,134,0.0005,-0.0005,642.45,1586.99,1406.61,554.21,45,0
3,135,0.0012,-0.0,642.52,1588.65,1407.5,553.69,44,0
3,136,0.0015,-0.0001,642.6,1592.25,1405.41,553.83,43,0
3,137,-0.0039,0.0004,642.75,1589.57,1409.77,554.36,42,0
3,138,0.0013,-0.0,642.3,1599.56,1407.3,553.57,41,0
3,139,-0.0022,0.0005,643.08,1594.87,1415.14,553.81,40,0
3,140,-0.0009,0.0002,642.87,1589.67,1414.46,553.12,39,0
3,141,0.0025,0.0003,643.08,1584.87,1412.02,553.08,38,0
3,142,-0.0012,0.0003,643.03,1587.35,1413.05,552.85,37,0
3,143,0.0012,0.0004,642.48,1594.94,1402.45,553.0,36,0
3,144,0.004,-0.0001,642.48,1593.19,1416.18,552.94,35,0
3,145,-0.0022,-0.0003,642.65,1591.66,1403.51,553.55,34,0
3,146,0.0017,0.0004,643.71,1589.2,1413.64,553.85,33,0
3,147,0.0023,0.0001,643.07,1590.59,1411.55,553.79,32,0
3,148,-0.0013,0.0003,642.69,1589.28,1421.05,553.37,31,0
3,149,0.0014,-0.0,643.26,1594.66,1414.51,552.71,30,1
3,150,0.0002,-0.0003,643.08,1591.34,1407.58,553.35,29,1
3,151,0.0009,-0.0,643.04,1594.47,1420.87,552.82,28,1
3,152,-0.002,-0.0003,643.34,1599.53,1411.65,553.59,27,1
3,153,-0.001,0.0004,642.89,1594.75,1416.95,553.63,26,1
3,154,0.0021,-0.0001,643.15,1599.04,1414.53,553.26,25,1
3,155,0.0006,0.0002,642.83,1588.51,1413.92,553.47,24,1
3,156,-0.0002,-0.0003,643.52,1597.3,1411.91,553.03,23,1
3,157,-0.0006,0.0004,642.84,1599.31,1414.01,552.54,22,1
3,158,-0.0003,-0.0003,643.19,1593.16,1421.83,553.21,21,1
3,159,-0.0005,-0.0004,642.71,1597.8,1415.2,553.19,20,1
3,160,0.0058,0.0002,642.48,1595.61,1415.88,553.16,19,1
3,161,-0.0015,-0.0001,643.6,1594.41,1416.4,552.82,18,1
3,162,0.0022,0.0002,643.11,1594.78,1420.33,552.97,17,1
3,163,-0.0016,0.0,643.0,1597.51,1422.22,553.11,16,1
3,164,0.0007,-0.0003,643.09,1601.99,1416.56,552.81,15,1
3,165,-0.0005,-0.0001,642.96,1601.94,1416.31,552.94,14,1
3,166,0.003,-0.0002,642.9,1598.82,1419.27,552.56,13,1
3,167,0.0027,0.0004,643.38,1605.41,1415.96,551.95,12,1
3,168,-0.0012,0.0002,643.46,1593.72,1422.59,552.04,11,1
3,169,0.0016,-0.0001,643.55,1602.9,1424.39,552.76,10,1
3,170,-0.0015,-0.0003,643.35,1606.1,1428.52,553.34,9,1
3,171,-0.0011,-0.0003,643.36,1603.48,1419.33,551.57,8,1
3,172,-0.0017,-0.0004,643.62,1597.73,1426.38,552.89,7,1
3,173,0.0028,-0.0002,643.64,1604.78,1417.29,552.16,6,1
3,174,0.0034,-0.0005,643.46,1602.86,1424.79,552.29,5,1
3,175,-0.003,0.0004,643.15,1603.74,1424.17,551.47,4,1
3,176,-0.0008,0.0002,643.93,1595.61,1438.51,551.93,3,1
3,177,-0.0041,-0.0002,643.68,1601.21,1423.5,552.17,2,1
3,178,-0.001,0.0001,643.66,1606.5,1430.55,551.31,1,1
3,179,0.0012,0.0,643.51,1604.8,1428.23,551.91,0,1
4,1,0.0025,0.0005,642.6,1585.4,1402.85,553.97,188,0
4,2,0.0002,-0.0004,642.45,1583.54,1410.36,554.62,187,0
4,3,-0.0025,-0.0,642.16,1586.59,1398.65,553.52,186,0
4,4,0.0024,-0.0003,642.73,1583.96,1400.32,553.58,185,0
4,5,0.0012,-0.0002,642.11,1590.62,1399.42,552.91,184,0
4,6,0.0023,0.0005,642.46,1588.76,1407.78,553.12,183,0
4,7,-0.002,0.0002,642.26,1586.91,1404.44,554.42,182,0
4,8,0.0014,-0.0004,641.97,1584.18,1406.22,553.93,181,0
4,9,0.0059,0.0005,642.59,1584.78,1403.51,553.78,180,0
4,10,0.0006,-0.0003,642.78,1586.0,1400.12,553.54,179,0
4,11,0.0034,0.0003,642.21,1588.75,1395.79,553.58,178,0
4,12,0.0014,-0.0001,642.63,1584.33,1403.67,554.39,177,0
4,13,-0.0018,0.0005,642.24,1587.74,1395.23,553.5,176,0
4,14,-0.0019,0.0005,642.62,1583.38,1407.62,553.65,175,0
4,15,-0.0021,-0.0001,642.47,1592.08,1401.13,554.7,174,0
4,16,0.0014,-0.0001,642.17,1585.39,1409.84,554.72,173,0
4,17,0.0014,0.0004,642.06,1587.82,1406.43,553.57,172,0
4,18,0.0002,-0.0002,642.36,1589.62,1403.75,554.23,171,0
4,19,-0.0029,0.0005,643.02,1589.9,1406.34,553.62,170,0
4,20,0.0022,-0.0003,642.53,1589.76,1401.19,553.97,169,0
4,21,-0.0029,-0.0001,642.49,1593.11,1398.49,554.01,168,0
4,22,0.0025,-0.0003,642.68,1594.65,1405.05,554.28,167,0
4,23,0.0022,0.0,642.41,1592.74,1401.8,554.49,166,0
4,24,0.0022,-0.0002,642.51,1589.01,1400.24,553.74,165,0
4,25,0.0011,-0.0004,642.05,1592.65,1399.14,554.33,164,0
4,26,0.0031,0.0001,642.35,1589.28,1399.54,553.62,163,0
4,27,0.0022,0.0001,642.08,1582.09,1402.27,553.71,162,0
4,28,-0.0002,0.0001,642.59,1583.69,1400.85,553.79,161,0
4,29,-0.0002,0.0,642.34,1585.53,1401.61,554.14,160,0
4,30,-0.0011,-0.0002,642.7,1584.4,1403.21,554.09,159,0
4,31,-0.001,0.0001,642.42,1580.87,1400.49,554.05,158,0
4,32,-0.0012,0.0004,642.1,1589.33,1406.42,553.8,157,0
4,33,-0.0002,-0.0004,642.79,1590.98,1405.72,554.62,156,0
4,34,0.0006,-0.0002,642.29,1587.97,1396.73,553.61,155,0
4,35,0.0003,-0.0002,642.42,1587.89,1398.89,553.72,154,0
4,36,-0.0004,0.0,642.08,1589.48,1406.77,552.71,153,0
4,37,0.0011,0.0001,642.62,1582.75,1411.83,553.92,152,0
4,38,-0.0015,-0.0004,642.69,1591.19,1400.63,553.4,151,0
4,39,-0.0002,-0.0003,642.14,1581.05,1406.06,553.06,150,0
4,40,0.0026,0.0003,642.77,1596.22,1407.38,553.77,149,0
4,41,0.0029,-0.0001,642.44,1588.31,1403.4,553.44,148,0
4,42,-0.0003,-0.0003,642.62,1587.0,1401.08,553.94,147,0
4,43,-0.0029,-0.0002,642.12,1589.99,1407.47,553.71,146,0
4,44,-0.0003,0.0005,641.81,1585.87,1403.08,553.47,145,0
4,45,-0.0023,0.0001,642.58,1587.46,1403.12,553.89,144,0
4,46,-0.0007,-0.0003,642.99,1584.18,1415.57,553.59,143,0
4,47,-0.0035,-0.0003,642.15,1591.57,1409.99,553.8,142,0
4,48,0.0028,-0.0004,642.33,1586.8,1405.17,554.54,141,0
4,49,-0.0006,-0.0002,642.82,1590.52,1408.42,553.87,140,0
4,50,0.004,-0.0002,642.05,1586.99,1403.54,552.53,139,0
4,51,-0.0007,0.0005,642.3,1584.29,1407.61,553.63,138,0
4,52,-0.0022,-0.0001,642.82,1593.22,1407.67,553.9,137,0
4,53,0.0023,-0.0,642.41,1586.77,1407.4,554.5,136,0
4,54,-0.0002,-0.0001,642.54,1592.6,1405.04,553.9,135,0
4,55,0.0004,0.0002,642.02,1587.01,1406.46,554.03,134,0
4,56,-0.0035,0.0001,642.8,1594.24,1403.34,553.93,133,0
4,57,0.0018,0.0003,642.3,1585.96,1404.0,553.5,132,0
4,58,0.0002,0.0003,642.66,1590.94,1405.24,553.27,131,0
4,59,-0.0002,0.0,642.32,1600.12,1398.12,554.75,130,0
4,60,-0.0024,-0.0003,642.31,1576.64,1404.66,553.49,129,0
4,61,-0.0012,0.0003,642.56,1587.51,1407.15,553.77,128,0
4,62,0.0003,0.0004,642.69,1588.08,1407.72,553.74,127,0
4,63,0.0015,0.0002,642.45,1587.6,1410.95,553.89,126,0
4,64,-0.003,0.0,642.68,1591.76,1403.8,554.25,125,0
4,65,0.0002,0.0005,642.8,1590.85,1407.01,554.03,124,0
4,66,0.0023,0.0,642.9,1583.9,1402.56,554.13,123,0
4,67,0.0029,-0.0003,642.21,1592.37,1395.74,553.47,122,0
4,68,0.0041,-0.0001,642.44,1587.83,1408.43,554.03,121,0
4,69,-0.0002,-0.0003,642.74,1588.44,1409.93,553.75,120,0
4,70,0.0002,0.0003,642.42,1590.37,1403.68,553.6,119,0
4,71,-0.0022,-0.0003,642.63,1585.71,1410.7,554.23,118,0
4,72,-0.0021,0.0002,642.69,1584.72,1408.21,553.62,117,0
4,73,0.0001,0.0001,642.35,1588.43,1409.32,554.1,116,0
4,74,0.0044,0.0001,642.6,1588.1,1407.74,553.31,115,0
4,75,-0.0003,-0.0003,642.42,1593.17,1400.47,554.13,114,0
4,76,0.0055,0.0,641.86,1588.78,1405.44,553.56,113,0
4,77,0.002,0.0004,642.77,1588.91,1398.16,553.43,112,0
4,78,-0.0014,0.0001,642.66,1587.09,1408.49,554.03,111,0
4,79,0.0014,0.0004,642.14,1592.26,1407.47,553.13,110,0
4,80,-0.0,0.0001,642.98,1588.2,1405.22,554.66,109,0
4,81,-0.0003,0.0,642.26,1582.27,1408.32,553.51,108,0
4,82,-0.0003,0.0004,642.66,1582.04,1404.73,553.76,107,0
4,83,-0.0002,0.0005,642.13,1588.16,1406.59,554.25,106,0
4,84,-0.0029,0.0006,642.91,1589.92,1403.9,553.48,105,0
4,85,-0.0001,0.0001,642.29,1579.9,1399.07,553.85,104,0
4,86,0.0016,-0.0,642.21,1591.36,1407.58,553.52,103,0
4,87,-0.0015,0.0005,642.7,1587.37,1406.05,553.83,102,0
4,88,0.0001,-0.0003,642.68,1584.7,1398.74,554.23,101,0
4,89,0.0006,-0.0002,641.97,1578.65,1394.77,553.55,100,0
4,90,0.0001,0.0003,643.32,1586.92,1408.45,553.98,99,0
4,91,0.0018,0.0002,642.79,1589.6,1404.18,553.48,98,0
4,92,0.0015,0.0004,642.41,1590.17,1403.99,554.49,97,0
4,93,-0.003,0.0005,642.24,1588.28,1398.67,554.07,96,0
4,94,-0.0036,0.0004,642.5,1588.54,1406.69,553.76,95,0
4,95,0.0041,0.0004,642.48,1586.25,1398.8,553.44,94,0
4,96,-0.0015,0.0003,642.18,1578.8,1406.96,554.08,93,0
4,97,0.0001,0.0006,642.95,1586.68,1411.12,553.05,92,0
4,98,-0.0011,0.0001,643.06,1583.61,1403.34,553.68,91,0
4,99,-0.0005,-0.0004,642.79,1592.78,1405.64,554.62,90,0
